method,N,h,Einf,Einf_EOC,E2,E2_EOC
standard,32,0.03125,0.07475872806613403,,0.01368663313390141,
standard,64,0.015625,0.031777581782427754,1.2342326811618043,0.004240572765197635,1.6904365472416583
standard,128,0.0078125,0.005769958787515257,2.4613764228991784,0.001039903081721219,2.0278100633093867
standard,256,0.00390625,0.010833383010314074,-0.908850913547871,0.0009941492555852974,0.06491470569817703
standard,512,0.001953125,0.001551240007953952,2.8039900103542816,0.00014221917559771434,2.8053464670640196
